BHID,FROM,TO,LENGTH,CLV,CLM,CLI,feglc,siglc,pglc,alglc,mnglc,pfglc,tiglc,mgglc,caglc,foglc,peso,Indicador_Itabirito,Indicador_Hematita,Hematita_Itabirito,Divisao_Itabiritos
FDCM0012,409.4,420.8,11.4,1IC,IC,IC,41.3007,45.2025,0.06405,0.3171,0.0105,1.46895,0.02835,0.07875,0.02835,5.5482,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0012,420.8,432.6,11.8,1IC,IC,IC,44.75205,40.3368,0.09765,0.2625,0.0084,1.22115,0.0231,0.04935,0.0798,5.39805,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0012,432.6,446.15,13.55,1IC,IDO,IDO,44.5599,40.39875,0.0756,0.189,0.0126,1.4385,0.0147,0.2226,0.1365,12.58215,-99,0,0,Ignorado,Ignorado
FDCM0012,446.15,459.05,12.9,1IDO,IDO,IDO,39.249,44.61765,0.0735,0.1197,0.1806,5.55975,0.00945,0.37275,0.25935,19.65495,-99,0,0,Ignorado,Ignorado
FDCM0012,459.05,472.2,13.15,1IDO,IDO,IDO,36.603,48.6801,0.08505,0.09975,0.168,4.77855,0.0084,0.5271,0.45255,18.2301,-99,0,0,Ignorado,Ignorado
FDCM0012,472.2,484.8,12.6,1IDO,IDO,IDO,38.6358,45.612,0.0651,0.1365,0.1974,5.0148,0.00945,0.7917,0.2604,19.47435,-99,0,0,Ignorado,Ignorado
FDCM0012,484.8,497.65,12.85,1IDO,IDO,IDO,39.20805,44.97255,0.0588,0.1323,0.1911,5.4117,0.00945,0.8043,0.26985,19.68015,-99,0,0,Ignorado,Ignorado
FDCM0012,497.65,510.45,12.8,1IDO,IDO,IDO,31.39815,46.5465,0.0714,0.09975,0.11445,6.6549,0.0105,1.9488,2.53575,15.5505,-99,0,0,Ignorado,Ignorado
FDCM0012,510.45,522.6,12.15,1IDO,IDO,IDO,27.63075,42.3465,0.0546,0.11865,0.08715,6.9993,0.0105,3.93435,4.44465,12.4887,-99,0,0,Ignorado,Ignorado
FDCM0013,0,6.55,6.55,1AT,AT,IFR,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
FDCM0013,6.55,14.4,7.85,1IF,HF,HF,67.0215,5.06835,0.0546,1.1424,0.0168,2.60715,0.0588,0.0336,0.0126,0.4305,3.14,0,1,Hematita,Hematita
FDCM0013,14.4,22.85,8.45,1IF,IFR,IFR,65.4549,6.83235,0.08715,1.07835,0.0294,3.2046,0.0189,0.03255,0.01365,0.51975,2.47,1,0,Itabirito,Itabirito_Superior
FDCM0013,22.85,33.05,10.2,1IF,IFR,IFR,65.35305,7.18305,0.0714,1.3272,0.02205,3.0408,0.01995,0.0378,0.0147,0.3759,2.47,1,0,Itabirito,Itabirito_Superior
FDCM0013,33.05,44.75,11.7,1IF,IFR,IFR,64.65165,7.644,0.06405,1.6128,0.01155,3.12165,0.02205,0.042,0.01155,0.32655,2.47,1,0,Itabirito,Itabirito_Superior
FDCM0013,44.75,51.8,7.05,1IF,IFR,IFR,62.51805,11.97525,0.03255,0.62055,0.0147,2.78145,0.00945,0.03045,0.0105,0.44835,2.47,1,0,Itabirito,Itabirito_Superior
FDCM0013,51.8,58.6,6.8,1IF,IFR,IFR,58.83255,17.07405,0.063,0.37695,0.0126,2.9316,0.0084,0.0336,0.01995,0.462,2.47,1,0,Itabirito,Itabirito_Superior
FDCM0013,58.6,65.8,7.2,1IF,IFR,IFR,60.7068,15.0213,0.0588,0.567,0.0105,2.7342,0.01365,0.02835,0.0105,0.6741,2.47,1,0,Itabirito,Itabirito_Superior
FDCM0013,65.8,73.6,7.8,1IF,IFR,IFR,57.98835,19.02495,0.0525,0.7245,0.00945,2.01915,0.0168,0.03465,0.00945,0.5838,2.47,1,0,Itabirito,Itabirito_Superior
FDCM0013,73.6,81.3,7.7,1IF,IFR,IFR,56.20545,21.1323,0.0483,0.5901,0.01155,2.4255,0.01575,0.02835,0.00945,0.57225,2.47,1,0,Itabirito,Itabirito_Superior
FDCM0013,81.3,87.75,6.45,1IF,IF,IF,52.63125,26.14185,0.0378,0.5544,0.0126,2.03385,0.01365,0.04095,0.0105,0.64785,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0013,87.75,97.95,10.2,1IF,IF,IF,49.4634,30.95505,0.0378,0.38325,0.0336,2.20395,0.0021,0.0588,0.00945,0.67515,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0013,97.95,109.3,11.35,1IF,IF,IF,47.1723,34.1292,0.042,0.52815,0.0252,2.30895,0.0084,0.03885,0.0147,0.462,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0013,109.3,121.1,11.8,1IF,IF,IF,47.3361,33.5307,0.05145,1.51095,0.0063,1.4784,0.0336,0.0273,0.0105,0.525,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0013,121.1,129.65,8.55,1IF,IF,IF,47.1891,34.6815,0.05775,0.69825,0.00945,1.32195,0.01785,0.03255,0.01155,0.3066,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0013,129.65,136.9,7.25,1IS,IC,IC,47.4348,34.40325,0.0462,0.41055,0.00735,1.3713,0.00945,0.0084,0.0063,0.651,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0013,136.9,148.35,11.45,1IF,IF,IF,42.7707,41.02455,0.04725,0.651,0.00735,1.46055,0.0126,0.02625,0.0105,0.59535,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0013,148.35,158,9.65,1IF,IF,IF,42.09765,42.13965,0.04515,0.5019,0.0126,1.5183,0.021,0.03465,0.0084,0.5439,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0013,158,167.65,9.65,1IF,IF,IF,38.31135,48.14775,0.0273,0.47985,0.00735,1.14345,0.0105,0.021,0.0063,0.34545,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0013,167.65,179.4,11.75,1IF,IF,IF,37.45035,48.7473,0.05355,0.4935,0.01155,1.67685,0.01995,0.0294,0.0105,0.88305,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0013,179.4,188.65,9.25,1IF,IF,IF,38.8941,46.7922,0.04305,0.3255,0.00945,1.40385,0.00945,0.0042,0.00525,0.74655,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0013,188.65,201.3,12.65,1IF,IF,IF,45.1311,37.2624,0.05565,0.86625,0.01365,1.7136,0.0189,0.0315,0.00525,0.46515,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0013,201.3,211.9,10.6,1IF,IF,IF,39.9441,44.94945,0.0798,0.58065,0.00945,1.77975,0.0084,0.00945,0.00525,0.8841,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0013,211.9,213.4,1.5,SR,SR,IF,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0013,213.4,222.9,9.5,1IF,IF,IF,39.99345,45.1311,0.0672,0.50085,0.0084,1.60335,0.01155,0.00945,0.0063,0.7833,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0013,222.9,232.45,9.55,1IF,IF,IF,44.36565,38.9193,0.05145,0.33915,0.00735,1.77975,0.0147,0.0105,0.00735,0.65625,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0013,232.45,239,6.55,1IS,IC,IC,44.61135,39.186,0.04515,0.42735,0.0336,1.43115,0.00945,0.0147,0.0084,0.46725,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0013,239,251.7,12.7,1IF,IF,IF,38.8731,46.6872,0.0462,0.5859,0.00945,1.3335,0.0168,0.0147,0.0147,0.47355,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0016,0,5.65,5.65,1AT,AT,CG,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.88,0,0,Canga,Canga
FDCM0016,5.65,6.85,1.2,1CG,CG,CG,65.0643,1.31565,0.1239,1.7745,0.0189,7.66185,0.4158,0.03675,0.0084,0.4053,2.88,0,0,Canga,Canga
FDCM0016,6.85,16.5,9.65,1IGO,IGO,IGO,62.8635,2.7174,0.1197,3.30015,0.06615,8.26455,0.20055,0.04935,0.0126,0.1449,3.19,1,0,Itabirito,Itabirito_Superior
FDCM0016,16.5,29,12.5,1IGO,IGO,IGO,61.62345,3.68865,0.10815,3.65925,0.21,8.1291,0.24675,0.0483,0.0147,0.15015,3.19,1,0,Itabirito,Itabirito_Superior
FDCM0016,29,39.25,10.25,1IGO,IGO,IGO,60.2868,7.21035,0.10395,3.3558,0.26355,7.1799,0.19005,0.0441,0.01365,0.10605,3.19,1,0,Itabirito,Itabirito_Superior
FDCM0016,39.25,45,5.75,1IN,IN,IN,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0016,45,50.5,5.5,1IGO,IGO,IGO,61.35255,2.2197,0.1155,4.3743,0.36225,9.6264,0.2163,0.05565,0.0189,0.11865,3.19,1,0,Itabirito,Itabirito_Superior
FDCM0016,50.5,56.25,5.75,1IGO,IGO,IGO,62.88345,3.32325,0.1323,1.84275,0.02835,9.14025,0.0588,0.0588,0.01575,0.1617,3.19,1,0,Itabirito,Itabirito_Superior
FDCM0016,56.25,62.65,6.4,1IGO,IGO,IGO,58.44405,6.53415,0.0924,5.8968,0.01785,8.36325,0.05565,0.0588,0.02835,0.21105,3.19,1,0,Itabirito,Itabirito_Superior
FDCM0016,62.65,132,69.35,1IN,IN,IN,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0016,132,144.6,12.6,1IF,IGO,IGO,38.9466,38.1948,0.08715,1.08255,0.9933,8.148,0.03675,0.01785,0.00945,0.07875,3.19,1,0,Itabirito,Itabirito_Superior
FDCM0016,144.6,155.65,11.05,1IF,IGO,IGO,30.7923,51.9393,0.0567,0.82635,1.08045,6.3105,0.03255,0.0189,0.01155,0.084,3.19,1,0,Itabirito,Itabirito_Superior
FDCM0016,155.65,189,33.35,1IN,IN,IN,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0016,189,197.05,8.05,1IF,IF,IF,21.3024,71.08395,0.02415,0.6405,0.03255,2.7426,0.03255,0.01785,0.01785,0.10395,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0016,197.05,207.3,10.25,1IF,IF,IF,28.42665,60.38235,0.06195,0.61845,0.0357,3.7191,0.02415,0.02205,0.01575,0.20895,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0016,207.3,215.7,8.4,1IF,IGO,IF,23.92215,65.9379,0.0567,0.38745,0.0252,4.2231,0.0084,0.02205,0.01785,0.1029,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0016,215.7,222.2,6.5,1IF,IF,IF,28.7448,60.27735,0.04935,0.42945,0.03885,3.24765,0.03255,0.03675,0.02205,0.14805,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0016,222.2,235.35,13.15,1IF,IF,IF,41.89815,42.0903,0.063,1.10985,0.021,2.3541,0.0315,0.01995,0.0189,0.33705,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0016,235.35,244.45,9.1,1IF,IF,IC,44.44545,39.33615,0.03885,0.2415,0.0126,2.4654,0.00945,0.03045,0.0147,0.62475,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0016,244.45,253.5,9.05,1IF,IF,IF,49.5348,32.6172,0.03255,0.6678,0.01785,1.4028,0.01365,0.03885,0.0126,0.45045,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0016,253.5,261.6,8.1,1IF,IF,IF,46.36275,37.3884,0.01785,0.2625,0.0168,1.26,0.00945,0.0357,0.01365,0.29715,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0016,261.6,269.05,7.45,1IF,IF,IF,47.4684,34.86315,0.02625,0.91035,0.05775,1.31565,0.0147,0.0273,0.01155,0.3129,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0016,269.05,275.9,6.85,1IS,IC,IC,46.61685,36.4581,0.0378,0.28035,0.01995,1.48575,0.0105,0.021,0.0126,0.49875,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0016,275.9,288.1,12.2,1IF,IF,IC,48.5772,33.0498,0.03465,0.4242,0.0777,1.2621,0.0084,0.02835,0.0084,0.16065,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0016,288.1,294.5,6.4,1IS,IC,IC,46.83945,35.4942,0.03045,0.1596,0.0252,1.4784,0.00525,0.02835,0.00735,0.2751,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0016,294.5,302.5,8,1IS,IC,IC,46.7145,37.37685,0.03465,0.13965,0.11445,1.45425,0.0042,0.03045,0.00105,0.2604,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0022,0,10.8,10.8,1IF,IF,IF,51.06675,29.50605,0.03675,0.74655,0.01155,1.18335,0.01995,0.07875,0.00945,0.44835,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0022,10.8,19,8.2,1IF,IF,IFR,54.4614,23.34675,0.03885,1.54245,0.00945,1.5708,0.03255,0.07245,0.00525,0.33705,2.47,1,0,Itabirito,Itabirito_Superior
FDCM0022,19,28.5,9.5,1IF,IFR,IFR,54.99375,24.22455,0.03675,0.5313,0.0126,1.52775,0.0189,0.07455,0.01995,0.39585,2.47,1,0,Itabirito,Itabirito_Superior
FDCM0022,28.5,36.7,8.2,1IP,IF,IF,48.7263,31.269,0.0588,1.57815,0.01365,2.27325,0.0315,0.0693,0.0105,0.76335,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0022,36.7,46.95,10.25,1IF,IF,IF,49.4865,31.01175,0.07455,1.20645,0.0084,1.8648,0.02415,0.0735,0.01365,0.2289,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0022,46.95,55.15,8.2,1IF,IF,IF,50.4693,28.7679,0.0546,1.06995,0.01155,2.2134,0.0252,0.11025,0.00105,0.5628,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0022,55.15,64.8,9.65,1IF,IF,IF,48.74835,32.30745,0.04095,0.8064,0.00945,1.6044,0.01995,0.06405,0.0336,0.3129,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0022,64.8,74,9.2,1IS,IC,IC,44.39295,39.0663,0.0315,0.55965,0.0189,1.2663,0.01365,0.063,0.0231,0.2562,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0022,74,79.05,5.05,1IF,IF,IF,34.8537,50.3748,0.09345,1.00275,0.03885,3.14475,0.0168,0.06195,0.00945,0.07035,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0022,79.05,81.2,2.15,1IS,IC,IC,47.9703,32.62875,0.07035,0.69825,0.0378,2.15145,0.0273,0.07455,0.01575,0.3885,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0022,81.2,85.15,3.95,1IF,IF,IF,39.49995,43.4406,0.09135,1.42485,0.04725,3.27915,0.0231,0.0609,0.0105,0.25095,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0022,85.15,91.95,6.8,1IF,IF,IF,49.5453,31.1598,0.0588,0.5334,0.01575,1.95405,0.01575,0.0483,0.0042,0.1029,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0022,91.95,101.35,9.4,1IF,IF,IF,48.13305,34.272,0.04515,0.68775,0.02415,1.60755,0.01995,0.04305,0.00105,0.37275,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0022,101.35,113.6,12.25,1IF,IF,IF,42.58485,41.1327,0.03255,1.22745,0.01785,1.28205,0.0294,0.0357,0.0063,0.25725,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0022,113.6,124.1,10.5,1IF,IF,IF,43.3965,39.22275,0.0504,0.58485,0.0252,2.52735,0.0147,0.02415,0.0042,0.44625,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0022,124.1,136.1,12,1IF,IF,IF,41.09805,42.78225,0.08505,0.8358,0.0168,2.12205,0.0189,0.0357,0.00105,0.168,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0022,136.1,144,7.9,1IF,IF,IF,41.89605,42.4305,0.0651,0.47355,0.0126,1.617,0.01365,0.0567,0.03675,0.1134,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0022,144,153.3,9.3,1IS,IGO,IGO,44.7552,36.9243,0.12915,0.79275,0.02835,2.80245,0.021,0.05985,0.0525,0.16485,3.19,1,0,Itabirito,Itabirito_Superior
FDCM0022,153.3,159.5,6.2,1IC,IF,IF,46.94865,33.65565,0.1008,0.8988,0.02415,2.1231,0.0231,0.03885,0.0336,0.36435,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0022,159.5,171.65,12.15,1IGO,IGO,IGO,37.38,45.93645,0.05565,1.15185,0.0273,4.2609,0.04305,0.04305,0.03255,0.1365,3.19,1,0,Itabirito,Itabirito_Superior
FDCM0022,171.65,183.85,12.2,1IS,IF,IF,40.86915,44.4381,0.0126,0.51135,0.0105,1.29675,0.0168,0.03255,0.00945,0.31815,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0022,183.85,193.7,9.85,1IF,IF,IF,34.6731,52.43175,0.09555,0.53655,0.01365,2.53995,0.0189,0.0294,0.0147,0.25725,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0022,193.7,204.9,11.2,1IF,IF,IF,32.2077,56.06685,0.0315,0.62895,0.03885,2.1,0.01995,0.07035,0.0168,0.2709,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0022,204.9,213.45,8.55,1IF,IF,IF,37.1448,49.76895,0.03045,0.588,0.0378,1.67685,0.0231,0.0588,0.0147,0.1911,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0022,213.45,220.9,7.45,1OC,IGO,IGO,24.4461,64.44165,0.0945,0.9996,0.10815,4.38585,0.04515,0.13545,0.021,0.13125,3.19,1,0,Itabirito,Itabirito_Superior
FDCM0022,220.9,233.6,12.7,1IC,IF,IF,38.72505,48.5184,0.01365,0.47355,0.00735,0.71085,0.0147,0.0441,0.01995,0.17115,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0022,233.6,243.9,10.3,1IF,IF,IF,35.3262,53.21925,0.01575,0.7266,0.01575,1.08675,0.0252,0.05565,0.00735,0.18165,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0022,243.9,254.6,10.7,1IGO,IF,IF,31.41705,58.0587,0.02625,0.58905,0.01575,1.9089,0.01785,0.0714,0.0147,0.17535,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0022,254.6,261.1,6.5,1IGO,IF,IF,26.99025,64.1529,0.021,0.735,0.021,1.7157,0.0189,0.09345,0.0105,0.2268,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0022,261.1,269.65,8.55,1IF,IF,IF,26.00955,64.9383,0.0399,0.97545,0.0252,2.0937,0.03045,0.084,0.0378,0.1974,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0022,269.65,279.3,9.65,1IF,IF,IF,28.31115,61.09425,0.0378,0.82425,0.0483,2.50425,0.0252,0.0882,0.0252,0.10185,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0022,279.3,287.3,8,1IF,IF,IF,28.29435,62.8299,0.01785,0.54495,0.0294,1.4553,0.0147,0.0903,0.0294,0.1197,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0022,287.3,296.45,9.15,1IP,IF,IF,26.8926,63.48405,0.01575,1.03845,0.00945,1.90785,0.0315,0.05985,0.00945,0.0861,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0022,296.45,306.8,10.35,1IF,IF,IF,28.2303,62.49075,0.00945,0.6384,0.0063,2.3121,0.01995,0.0357,0.0021,0.10815,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0022,306.8,317.1,10.3,1IP,IF,IF,23.46855,69.67695,0.00945,0.9786,0.00525,1.26315,0.03255,0.06195,0.00525,0.04725,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0022,317.1,328.15,11.05,1IP,IF,IF,27.0984,65.3268,0.00735,0.6363,0.00735,0.81375,0.0147,0.0357,0.00315,0.0546,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0022,328.15,341.15,13,1IF,IF,IF,29.5596,60.9063,0.0105,0.5418,0.00525,1.58025,0.0147,0.03045,0.00735,0.0504,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0022,341.15,350.25,9.1,1IS,IF,IF,32.3379,54.05295,0.0147,0.71505,0.0084,3.20355,0.02205,0.04305,0.02415,0.16905,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0022,350.25,360.15,9.9,1IS,IF,IF,32.7096,54.2472,0.0168,0.60585,0.00735,3.10065,0.01575,0.03675,0.02205,0.1764,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0022,360.15,370.2,10.05,1IC,IC,IC,33.14535,52.58085,0.01995,0.7455,0.0126,4.01205,0.021,0.0357,0.0126,0.19425,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0022,370.2,380,9.8,1IC,IF,IF,28.035,61.40085,0.0189,0.9093,0.0252,3.36105,0.0273,0.042,0.0105,0.05565,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0024,0,13.25,13.25,2HP,IFR,IFR,64.8144,7.3101,0.04725,2.3793,0.03045,2.1588,0.042,0.00525,0.0105,0.28035,2.47,1,0,Itabirito,Itabirito_Superior
FDCM0024,13.25,24.4,11.15,2IF,IFR,IFR,55.59225,22.91625,0.0378,0.70665,0.0126,1.91415,0.00945,0.0504,0.0084,0.33705,2.47,1,0,Itabirito,Itabirito_Superior
FDCM0024,24.4,36.45,12.05,2IF,IFR,IFR,55.5072,21.75075,0.0504,1.281,0.0063,1.94145,0.01365,0.0231,0.0084,0.26355,2.47,1,0,Itabirito,Itabirito_Superior
FDCM0024,36.45,40.85,4.4,2IF,IFR,IFR,58.25925,17.66415,0.06825,1.1886,0.0126,2.58195,0.021,0.0147,0.0168,0.3885,2.47,1,0,Itabirito,Itabirito_Superior
FDCM0024,40.85,49.75,8.9,2IF,IFR,IFR,55.083,23.6691,0.0441,0.7644,0.00525,1.5141,0.01365,0.00735,0.0084,0.24885,2.47,1,0,Itabirito,Itabirito_Superior
FDCM0024,49.75,59.4,9.65,2IF,IFR,IFR,60.02535,16.62255,0.03255,1.2243,0.0063,1.4952,0.02835,0.00525,0.00945,0.27615,2.47,1,0,Itabirito,Itabirito_Superior
FDCM0024,59.4,68.3,8.9,2IF,IFR,IFR,60.0558,15.7584,0.05355,1.49625,0.0189,2.13675,0.0336,0.0021,0.00735,0.2331,2.47,1,0,Itabirito,Itabirito_Superior
FDCM0024,68.3,78.5,10.2,2IF,IFR,IFR,58.37265,18.31305,0.06405,0.8568,0.0126,1.8438,0.021,0.00315,0.0105,0.2184,2.47,1,0,Itabirito,Itabirito_Superior
FDCM0024,78.5,89.5,11,2IS,IGO,IGO,55.776,21.23835,0.1428,0.5502,0.02415,3.34005,0.0105,0.00945,0.0189,0.22155,3.19,1,0,Itabirito,Itabirito_Superior
FDCM0024,89.5,96.6,7.1,2IC,IC,IC,50.2488,31.5084,0.04305,0.3213,0.0294,1.7451,0.00735,0.00315,0.0105,0.44415,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0024,96.6,103.95,7.35,2IF,IFR,IFR,56.5383,21.03675,0.04935,1.4154,0.0336,1.9341,0.01365,0.0105,0.00945,0.2352,2.47,1,0,Itabirito,Itabirito_Superior
FDCM0024,103.95,112.3,8.35,2IS,IC,IC,51.9435,28.1022,0.05355,0.80745,0.0168,2.23335,0.00735,0.00105,0.00945,0.3528,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0024,112.3,121,8.7,2IS,IF,IC,51.26415,28.66605,0.0525,0.35385,0.01155,1.9005,0.00735,0.0084,0.0084,0.55125,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0025,0,4.45,4.45,2AT,AT,IFR,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
FDCM0025,4.45,12.55,8.1,2IGOF,IFR,IFR,61.698,10.35405,0.0777,1.7682,0.0063,3.6225,0.1386,0.0294,0.0084,0.2583,2.47,1,0,Itabirito,Itabirito_Superior
FDCM0025,12.55,21.1,8.55,2IF,IFR,IFR,58.8063,17.1738,0.05565,1.04895,0.00315,1.86795,0.0252,0.0126,0.00735,0.2646,2.47,1,0,Itabirito,Itabirito_Superior
FDCM0025,21.1,29.9,8.8,2IF,IFR,IFR,61.87545,12.9045,0.04725,0.86835,0.00735,1.8816,0.0357,0.021,0.00735,0.3465,2.47,1,0,Itabirito,Itabirito_Superior
FDCM0025,29.9,38.1,8.2,2IGOF,IGO,IGO,61.87965,7.38255,0.1239,2.8392,0.0147,4.53285,0.55755,0.0378,0.00945,0.68985,3.19,1,0,Itabirito,Itabirito_Superior
FDCM0025,38.1,49.4,11.3,2TXF,XI,IN,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0025,49.4,59.85,10.45,2IC,IC,IC,61.0848,15.6345,0.04305,0.69405,0.0126,1.491,0.02625,0.0315,0.00525,0.36015,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0025,59.85,69.7,9.85,2IC,IC,IC,48.41025,33.51285,0.0546,0.3255,0.01365,1.7556,0.0105,0.03045,0.00315,0.3066,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0025,69.7,79.6,9.9,2IC,IC,IC,53.1972,25.6347,0.04935,0.5964,0.00315,1.7493,0.0168,0.00735,0.0063,0.32655,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0025,79.6,88.45,8.85,2IC,IC,IC,50.71185,29.91765,0.05355,0.7392,0.02205,1.87425,0.0252,0.0231,0.00945,0.35805,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0025,88.45,98.2,9.75,2IC,IC,IC,44.39295,39.5052,0.05985,0.3612,0.0126,1.83015,0.0273,0.00315,0.00315,1.49415,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0025,98.2,99.8,1.6,2TXF,XI,IN,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0025,99.8,108.25,8.45,2IC,IC,IC,34.87575,53.0439,0.0525,0.10605,0.00525,1.64745,0.0021,0.00315,0.0084,0.45255,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0025,108.25,117.4,9.15,2IC,IC,IC,36.1557,50.75175,0.063,0.28875,0.00315,2.0412,0.0105,0.03255,0.01155,0.4389,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0025,117.4,126.45,9.05,2IC,IC,IC,36.2145,50.0745,0.0903,0.2751,0.0189,2.7195,0.0063,0.00315,0.00945,0.19005,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0025,126.45,135.4,8.95,2IC,IC,IC,35.4816,51.3471,0.0672,0.12285,0.00735,2.8602,0.00105,0.00105,0.0063,0.2142,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0025,135.4,144.2,8.8,2IC,IC,IC,37.9827,46.4751,0.05355,0.15225,0.01785,3.25185,0.00525,0.00525,0.00315,0.74445,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0025,144.2,153.95,9.75,2IC,IC,IC,36.10845,49.8519,0.0462,0.1323,0.04095,3.6393,0.00105,0.0021,0.00315,1.9005,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0025,153.95,162.6,8.65,2IC,IC,IC,35.9415,49.8876,0.05985,0.2667,0.24255,3.10695,0.00315,0.01995,0.00315,0.49665,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0025,162.6,170.8,8.2,2IC,IC,IC,35.364,50.6457,0.07035,0.1827,0.0399,3.5994,0.00315,0.00105,0.00525,0.6615,3.19,1,0,Itabirito,Itabirito Inferior
