BHID;FROM;TO;LITO;feglc;siglc;pglc;alglc;mnglc;pfglc;tiglc;mgglc;caglc;foglc;peso
FDCM0369;158;170.4;IF;29.7696;57.8193;0.0588;1.134;0.0105;3.0177;0.021;0.01575;0.0042;0.2688;2.47
FDCM0370;0;13.35;CG;64.72725;1.6842;0.0756;5.145;0.021;5.94825;0.16905;0.06405;0.02625;0.1995;2.88
FDCM0370;13.35;22;IGO;60.82125;7.35525;0.0882;5.55345;0.0378;4.73025;0.04515;0.06825;0.01785;0.189;3.19
FDCM0370;22;30.25;IGO;56.99925;14.22435;0.09135;4.6305;0.0231;4.0698;0.05985;0.0567;0.01785;0.189;3.19
FDCM0370;30.25;41.9;IF;33.5055;52.54515;0.07665;1.239;0.02835;2.5431;0.0231;0.0567;0.01155;0.189;2.47
FDCM0370;41.9;52.55;IF;36.34155;49.3143;0.0378;1.27995;0.02415;1.4721;0.0105;0.03675;0.0168;0.189;2.47
FDCM0370;52.55;61.6;IF;32.6844;55.42845;0.04305;0.7035;0.0084;1.512;0.00525;0.03255;0.0084;0.189;2.47
FDCM0370;61.6;69.05;IF;35.74515;49.32165;0.07665;0.8085;0.01365;2.7111;0.0126;0.0588;0.0294;0.189;2.47
FDCM0370;69.05;75.85;IF;24.801;65.50005;0.08085;0.6111;0.0357;2.5746;0.00735;0.042;0.0105;0.189;2.47
FDCM0370;75.85;83.7;IF;29.83995;59.80695;0.03675;0.6636;0.00525;1.3188;0.0042;0.0147;0.00315;0.2205;2.47
FDCM0370;83.7;93.15;IF;23.73945;67.2714;0.05355;1.2264;0.04725;1.80705;0.0231;0.03675;0.01575;0.189;2.47
FDCM0370;93.15;103.85;IF;28.82355;60.5892;0.08505;0.60585;0.03255;2.52;0.0105;0.01995;0.00525;0.1953;2.47
FDCM0370;103.85;113.6;IF;27.6843;62.1453;0.084;0.51975;0.01155;2.39505;0.00735;0.0147;0.00735;0.378;2.47
FDCM0370;113.6;121.8;IF;31.49265;58.3317;0.0273;0.3717;0.00525;1.09935;0.00735;0.01575;0.0105;0.2163;2.47
FDCM0370;121.8;130.15;IF;27.32625;62.91705;0.04935;0.75285;0.00525;2.0181;0.0189;0.0147;0.00525;0.3654;2.47
FDCM0371;0;2.3;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
FDCM0371;2.3;12.9;IF;50.76435;29.18685;0.04725;1.21695;0.01995;1.8795;0.021;0.05775;0.00945;0.40215;2.47
FDCM0371;12.9;21.9;IF;50.1711;30.4227;0.04725;0.9975;0.0378;1.59285;0.01785;0.04725;0.0189;0.3969;2.47
FDCM0371;21.9;32.2;IF;53.5332;25.3848;0.05985;0.52185;0.0126;2.2218;0.0084;0.0525;0.0126;0.2667;2.47
FDCM0371;32.2;42.15;IF;46.38375;34.9944;0.06195;0.70035;0.01785;2.64915;0.00945;0.05985;0.00735;0.25305;2.47
FDCM0371;42.15;52.7;IF;49.42665;29.90295;0.08295;0.87045;0.0126;3.1038;0.0105;0.05775;0.0084;0.31815;2.47
FDCM0371;52.7;61.1;IF;47.7687;33.27765;0.0483;1.44165;0.01155;2.28585;0.021;0.06825;0.0042;0.32445;2.47
FDCM0371;61.1;70.9;IF;45.24555;37.3044;0.03885;0.8442;0.00945;1.7052;0.0042;0.06405;0.0105;0.46935;2.47
FDCM0371;70.9;79.95;IF;48.10995;31.64175;0.05355;1.5141;0.0126;3.3243;0.01365;0.0609;0.00945;0.46095;2.47
FDCM0371;79.95;90.6;IGO;45.11535;34.42845;0.0945;0.861;0.0168;4.3701;0.01155;0.05355;0.0147;0.5376;3.19
FDCM0371;90.6;100.75;IF;40.97625;42.3318;0.04935;0.99435;0.0042;2.65545;0.0105;0.0525;0.00945;0.2898;2.47
FDCM0371;100.75;111.95;IF;40.1184;43.9299;0.06825;0.51765;0.0126;2.80455;0.00525;0.05145;0.0084;0.33495;2.47
FDCM0371;111.95;120.7;IGO;36.5358;45.83145;0.1071;0.7791;0.09555;5.56815;0.01575;0.08925;0.0147;0.30555;3.19
FDCM0371;120.7;129.3;IC;40.44705;44.5809;0.0525;0.28875;0.00315;2.05485;0.0042;0.03885;0.0042;0.42315;3.19
FDCM0371;129.3;138.1;IC;39.66585;45.61095;0.0336;0.5208;0.0084;1.9719;0.00315;0.0357;0.00525;0.51555;3.19
FDCM0371;138.1;147.75;IF;29.83575;58.6005;0.0378;1.86585;0.00315;1.72095;0.0231;0.0483;0.0399;0.3465;2.47
FDCM0371;147.75;157.9;IF;34.7655;49.87185;0.12075;0.7329;0.00735;4.1244;0.01155;0.02625;0.00525;0.19845;2.47
FDCM0371;157.9;168.45;IF;34.0305;51.82485;0.0756;0.924;0.0063;3.0429;0.01155;0.0252;0.0084;0.1995;2.47
FDCM0371;168.45;179.9;IF;33.3753;51.95925;0.07455;1.20435;0.0294;3.4209;0.01575;0.02835;0.0084;0.189;2.47
FDCM0371;179.9;192.1;IF;37.19835;47.35185;0.06405;1.09515;0.0273;2.90325;0.02205;0.0273;0.0084;0.1911;2.47
FDCM0372;0;1.35;CG;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.88
FDCM0372;1.35;8.8;CG;66.6792;1.0206;0.07455;3.6792;0.0168;4.2378;0.4809;0.0882;0.0252;0.56805;2.88
FDCM0372;8.8;12.8;IGO;62.88975;2.26275;0.13545;5.41275;0.0231;6.97725;0.1932;0.1008;0.01575;0.24045;3.19
FDCM0372;12.8;19.8;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
FDCM0372;19.8;23.9;IGO;56.7063;6.7053;0.15435;8.17845;0.0252;8.5491;0.15225;0.09975;0.0126;0.20685;3.19
FDCM0372;23.9;27.75;IGO;47.66685;19.845;0.22575;6.21705;0.04725;9.5487;0.13125;0.0987;0.0126;0.189;3.19
FDCM0372;27.75;35;IGO;53.76105;21.29715;0.147;1.07205;0.0336;4.7901;0.0399;0.08715;0.01575;0.2205;3.19
FDCM0372;35;46.8;IF;40.8219;42.8169;0.0546;1.03845;0.01365;1.90785;0.01155;0.26355;0.0063;0.20055;2.47
FDCM0372;46.8;58.2;IF;33.5727;54.13275;0.04095;0.66465;0.0063;1.56345;0.0063;0.24675;0.0084;0.20685;2.47
FDCM0372;58.2;68.6;IF;33.14745;53.1426;0.084;0.9933;0.0189;2.8455;0.01575;0.2079;0.0126;0.19425;2.47
FDCM0372;68.6;70.1;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
FDCM0372;70.1;79.2;IF;35.4438;50.9208;0.0672;0.69825;0.0021;2.3247;0.0105;0.1575;0.00735;0.189;2.47
FDCM0372;79.2;88.7;IF;33.28185;53.76;0.04725;0.40635;0.0147;2.25645;0.00735;0.3045;0.0084;0.189;2.47
FDCM0372;88.7;95.45;IF;29.82;57.46125;0.04725;1.2012;0.0084;2.42865;0.01575;0.42525;0.0063;0.189;2.47
FDCM0372;95.45;102.85;IF;32.48805;54.9717;0.04935;0.66885;0.0189;2.38245;0.0168;0.21105;0.00735;0.189;2.47
FDCM0372;102.85;112.65;IF;31.49685;57.0906;0.04515;0.3591;0.03255;1.77975;0.00525;0.1827;0.00315;0.189;2.47
FDCM0372;112.65;123.1;IF;33.04875;55.33605;0.03255;0.73185;0.00735;1.4805;0.01155;0.0483;0.0189;0.31395;2.47
FDCM0372;123.1;133.95;IF;28.74165;60.1503;0.04305;0.61635;0.05565;2.77305;0.0084;0.03885;0.0063;0.20055;2.47
FDCM0372;133.95;141.9;IF;28.5474;61.95105;0.0252;0.3948;0.1344;1.62015;0.00525;0.0273;0.00525;0.1932;2.47
FDCM0372;141.9;153.35;IF;28.5264;59.5959;0.0588;0.82425;0.20265;2.83185;0.0168;0.0315;0.0042;0.22785;2.47
FDCM0372;153.35;164.05;IF;33.5559;51.45315;0.084;1.0185;0.09555;3.58995;0.0294;0.0504;0.00525;0.2289;2.47
FDCM0372;164.05;174.85;IGO;43.36395;34.77705;0.12915;2.2995;0.05985;5.5881;0.05355;0.04725;0.0063;0.3066;3.19
FDCM0372;174.85;183.05;IGO;23.9106;63.3969;0.1029;1.9026;0.0567;4.5549;0.0798;0.0483;0.0042;0.19635;3.19
FDCM0372;183.05;223.35;QT;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
FDCM0372;223.35;246.05;FL;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
FDCM0374;0;1.7;IFR;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
FDCM0374;1.7;8.15;IFR;55.71615;22.2642;0.03675;0.5985;0.00315;1.7493;0.00945;0.0525;0.00315;0.2037;2.47
FDCM0374;8.15;16.35;IF;52.3257;27.54465;0.03675;0.7938;0.0042;1.5288;0.00945;0.03885;0.00315;0.2058;2.47
FDCM0374;16.35;25.6;IF;51.68205;27.8544;0.04515;0.59955;0.0063;1.63905;0.00735;0.05565;0.00315;0.32235;2.47
FDCM0374;25.6;36.05;IF;51.47625;28.2114;0.03675;0.63315;0.00525;1.4784;0.00735;0.0441;0.0042;0.33495;2.47
FDCM0374;36.05;45.1;IF;50.7276;29.34225;0.03255;0.6321;0.00735;1.6443;0.00315;0.0504;0.00315;0.35595;2.47
FDCM0374;45.1;55.2;IF;52.48425;27.35985;0.0336;0.53655;0.01155;1.49415;0.0021;0.0651;0.03885;0.2331;2.47
FDCM0374;55.2;64.75;IF;54.44775;23.9778;0.05355;0.6405;0.0168;2.13045;0.00315;0.08295;0.05985;0.31185;2.47
FDCM0374;64.75;73.55;IF;52.9347;26.1471;0.04725;0.8043;0.0168;2.1987;0.00735;0.0945;0.02625;0.41685;2.47
FDCM0374;73.55;82.7;IF;43.82595;38.8164;0.04095;0.8295;0.0126;2.18715;0.0063;0.063;0.0252;0.2961;2.47
FDCM0374;82.7;91.25;IF;46.7922;34.8159;0.04515;0.6573;0.01575;2.2176;0.0063;0.07035;0.02835;0.29295;2.47
FDCM0374;91.25;100.4;IF;47.7687;33.0582;0.0378;1.65585;0.00525;1.67265;0.0231;0.0357;0.00735;0.24885;2.47
FDCM0374;100.4;108.7;IF;45.35475;38.0184;0.0315;0.63105;0.00735;1.32615;0.00945;0.0252;0.0084;0.378;2.47
FDCM0374;108.7;117.6;IF;39.6291;45.6897;0.03885;0.57645;0.0084;1.75875;0.00945;0.04095;0.00735;0.40635;2.47
FDCM0374;117.6;126.1;IF;42.4977;41.5926;0.0399;0.72345;0.00945;1.5141;0.00945;0.0315;0.0042;0.4263;2.47
FDCM0374;126.1;136.2;IF;37.6278;48.7683;0.04305;0.4746;0.0105;1.5771;0.0084;0.0336;0.00735;0.2835;2.47
FDCM0374;136.2;145.85;IC;38.56965;47.18175;0.0609;0.55965;0.0126;1.8606;0.0042;0.0378;0.0105;0.3003;3.19
FDCM0374;145.85;151;IF;39.30675;44.07375;0.08925;0.87465;0.0294;3.49335;0.01995;0.0525;0.01365;0.35595;2.47
FDCM0374;151;160.4;IC;37.8483;48.7641;0.04095;0.3402;0.0147;1.49835;0.0063;0.03885;0.0042;0.2856;3.19
FDCM0374;160.4;169.6;IF;33.5538;55.00845;0.04935;0.55545;0.0168;1.5078;0.0084;0.02835;0.0063;0.31395;2.47
FDCM0374;169.6;176.2;IC;33.94125;54.97485;0.0378;0.41055;0.00945;1.29255;0.00945;0.0252;0.00525;0.31815;3.19
FDCM0375;0;2.85;CG;64.5645;3.2508;0.16485;5.1219;0.0189;4.1559;0.3885;0.11235;0.01575;0.3192;2.88
FDCM0375;2.85;15.55;IGO;59.6652;2.09055;0.1722;7.4508;0.05145;9.8385;0.19635;0.11445;0.01155;0.22785;3.19
FDCM0375;15.55;17.7;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
FDCM0375;17.7;25.1;IGO;63.0483;3.1416;0.1743;3.9648;0.063;7.27755;0.0714;0.1008;0.01365;0.2247;3.19
FDCM0375;25.1;35.55;IGO;47.32875;28.99575;0.14595;3.05445;0.12495;4.57065;0.1071;0.06825;0.01155;0.189;3.19
FDCM0375;35.55;47.45;IGO;43.33875;35.1519;0.12705;2.29845;0.16905;5.27625;0.09975;0.0546;0.0063;0.189;3.19
FDCM0375;47.45;59.75;IGO;29.89035;53.32005;0.0924;1.6317;0.126;6.1383;0.0735;0.042;0.0042;0.189;3.19
FDCM0375;59.75;79;QT;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
FDCM0375;79;111.7;QT;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
FDCM0375;111.7;124.2;QT;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
FDCM0375;124.2;134.7;QT;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
FDCM0376;0;2.35;CG;62.25345;5.79705;0.1281;3.09435;0.0294;5.53455;0.4305;0.05985;0.02205;0.50085;2.88
FDCM0376;2.35;11.35;IFR;56.5782;20.26395;0.0546;0.9765;0.1659;2.00865;0.0168;0.0336;0.00735;0.357;2.47
FDCM0376;11.35;21.6;IFR;54.3921;23.3877;0.06405;1.32615;0.01995;2.32365;0.0105;0.0357;0.0084;0.45045;2.47
FDCM0376;21.6;31.45;IFR;56.133;21.50715;0.02835;1.39125;0.00735;1.722;0.0168;0.03255;0.0084;0.3591;2.47
FDCM0376;31.45;40.35;IFR;56.20545;20.9097;0.04935;1.02585;0.0189;2.2869;0.0063;0.0504;0.01155;0.3171;2.47
FDCM0376;40.35;49.4;IF;53.08485;25.11075;0.0357;0.966;0.0042;2.28375;0.0063;0.03885;0.01575;0.3255;2.47
FDCM0376;49.4;59.75;IF;47.77185;32.8062;0.03885;1.10985;0.00735;2.0391;0.0042;0.04095;0.0105;0.30135;2.47
FDCM0376;59.75;69.05;IF;49.77105;31.2501;0.0294;0.44625;0.01155;1.4826;0.0021;0.03255;0.00525;0.2814;2.47
FDCM0376;69.05;78.7;IF;47.313;34.53765;0.03675;0.4935;0.0147;1.659;0.0021;0.04095;0.00945;0.3654;2.47
FDCM0376;78.7;88.1;IC;48.4491;33.13905;0.03675;0.3318;0.0189;1.62015;0.00315;0.03465;0.00945;0.40425;3.19
FDCM0376;88.1;97.1;IC;46.44885;35.8638;0.03465;0.21525;0.01995;1.72515;0.0021;0.0525;0.00945;0.4053;3.19
FDCM0376;97.1;106.55;IC;44.77935;38.2641;0.04305;0.31395;0.01995;1.8291;0.00315;0.04305;0.0063;0.25725;3.19
FDCM0376;106.55;115;IF;46.7859;33.9234;0.05775;1.6485;0.0042;1.66215;0.021;0.03255;0.00735;0.30555;2.47
FDCM0376;115;124.4;IF;46.4268;35.5992;0.04095;0.6951;0.01155;1.4616;0.00525;0.03465;0.0084;0.4704;2.47
FDCM0376;124.4;132.15;IF;36.6177;48.7998;0.0546;0.54075;0.0378;2.37825;0.0042;0.05775;0.0084;0.19845;2.47
FDCM0376;132.15;141.05;IC;41.07285;43.58025;0.03465;0.357;0.021;1.34295;0.0042;0.03465;0.00525;0.4179;3.19
FDCM0376;141.05;149.65;IC;37.9974;48.9216;0.03675;0.5838;0.02415;1.51095;0.00525;0.0483;0.03255;0.19005;3.19
FDCM0376;149.65;160.9;IF;38.1087;47.72355;0.0462;0.65625;0.0294;1.87635;0.00525;0.04725;0.0189;0.28245;2.47
FDCM0376;160.9;175;IF;38.01315;46.0761;0.0819;0.8232;0.03885;3.50175;0.0105;0.07665;0.04305;0.189;2.47
FDCM0378;0;2.05;IFR;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
FDCM0378;2.05;12.6;IFR;61.28535;14.5614;0.02835;0.67725;0.0168;1.59705;0.01575;0.0273;0.01365;0.23415;2.47
FDCM0378;12.6;23.4;IFR;59.115;18.312;0.03465;0.33495;0.01155;1.73775;0.0063;0.021;0.00735;0.1932;2.47
FDCM0378;23.4;34.15;IF;52.11045;27.7851;0.03675;0.36645;0.00735;2.3184;0.00525;0.01785;0.00945;0.189;2.47
FDCM0378;34.15;45.45;IF;52.6533;25.87725;0.03045;1.3986;0.0105;2.0391;0.00735;0.0357;0.0063;0.2121;2.47
FDCM0378;45.45;55.55;IF;53.09955;26.45265;0.03465;0.3528;0.01995;1.7388;0.0042;0.0336;0.00735;0.189;2.47
FDCM0378;55.55;60.45;IF;46.07085;37.8588;0.01365;0.13545;0.0063;1.10985;0.01155;0.021;0.00525;0.53865;2.47
FDCM0378;60.45;73.55;IF;49.48545;31.3698;0.05145;0.38325;0.0126;1.90575;0.00315;0.0294;0.0063;0.19845;2.47
FDCM0378;73.55;82.1;IC;47.56185;34.1355;0.03045;0.48615;0.01155;1.66845;0.0021;0.02415;0.0063;0.2646;3.19
FDCM0378;82.1;90.95;IC;49.98315;30.36495;0.0378;0.6552;0.01995;1.60125;0.00525;0.02415;0.01155;0.25725;3.19
FDCM0378;90.95;101.45;IC;46.23045;36.23865;0.0336;0.35385;0.0231;1.6023;0.00315;0.0189;0.0084;0.378;3.19
FDCM0378;101.45;113.8;IC;46.4562;36.4938;0.03465;0.24045;0.0168;1.47;0.0042;0.0273;0.01155;0.24885;3.19
FDCM0378;113.8;122.95;IF;48.4365;32.7894;0.0357;1.44795;0.00735;1.2936;0.0168;0.02625;0.02625;0.51975;2.47
FDCM0378;122.95;131.2;IC;42.2562;42.1743;0.0441;0.48195;0.0147;1.81965;0.00525;0.0273;0.01155;0.6321;3.19
FDCM0378;131.2;140.2;IC;37.37055;49.5264;0.03045;0.34335;0.0126;1.5498;0.00315;0.0357;0.0084;0.36435;3.19
FDCM0378;140.2;149.2;IC;38.6379;47.9934;0.0294;0.3465;0.0126;1.4112;0.0021;0.02625;0.01785;0.47145;3.19
FDCM0378;149.2;159.95;IC;37.3716;49.5621;0.04305;0.34335;0.0273;1.6044;0.0063;0.0483;0.0147;0.26565;3.19
FDCM0378;159.95;170.2;IC;35.57715;51.55185;0.04305;0.5208;0.02205;1.84065;0.0084;0.0315;0.021;0.3465;3.19
FDCM0379;0;1.15;CG;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.88
FDCM0379;1.15;5.45;CG;62.1243;1.69155;0.1449;5.4243;0.0189;7.9653;0.68565;0.0714;0.0084;0.3696;2.88
FDCM0379;5.45;14.15;FL;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
FDCM0379;14.15;17.9;FL;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
FDCM0379;17.9;24.45;FL;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
FDCM0379;24.45;43.5;QT;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
FDCM0379;43.5;75;QT;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
FDCM0379;75;86.05;FL;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
FDCM0379;86.05;90.65;FL;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
FDCM0379;90.65;94;FL;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
FDCM0379;94;193.5;FL;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
FDCM0380;0;1.05;IFR;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
FDCM0380;1.05;9.45;IFR;62.91495;10.8297;0.0756;1.85955;0.0084;2.3058;0.0399;0.05985;0.0126;0.29505;2.47
FDCM0380;9.45;18.05;IFR;61.9059;12.579;0.0693;1.5015;0.0021;2.53575;0.0336;0.0504;0.01155;0.2373;2.47
FDCM0380;18.05;25.8;IFR;65.97045;7.1883;0.0525;1.47945;0.00315;2.52105;0.0378;0.0504;0.0084;0.21945;2.47
FDCM0380;25.8;34.7;IFR;56.55405;21.1932;0.0483;0.91455;0.00735;1.7472;0.01785;0.0483;0.0063;0.3381;2.47
FDCM0380;34.7;44.95;IFR;61.02075;14.5026;0.02625;2.06955;0.00525;1.5687;0.0525;0.04935;0.00735;0.2835;2.47
FDCM0380;44.95;53.8;IFR;64.41855;9.81645;0.05985;1.176;0.00945;2.4822;0.021;0.06405;0.0063;0.7833;2.47
FDCM0380;53.8;62.85;IFR;56.3178;21.40635;0.0294;0.8547;0.01365;2.163;0.00735;0.06195;0.00735;0.6909;2.47
FDCM0380;62.85;70.15;IFR;55.51455;21.82845;0.01995;1.008;0.0168;2.1441;0.00735;0.0714;0.0042;0.8757;2.47
FDCM0380;70.15;78.05;IF;52.64175;25.4079;0.0567;0.98595;0.0147;2.499;0.0042;0.0525;0.0105;0.43785;2.47
FDCM0380;78.05;87.9;IC;47.52615;33.8772;0.03885;0.3507;0.02205;2.1378;0.0021;0.04725;0.00525;0.5292;3.19
FDCM0380;87.9;97.25;IC;40.9416;43.1235;0.01995;0.2394;0.0126;2.14725;0.0042;0.06405;0.00525;0.91455;3.19
FDCM0380;97.25;106.6;IC;22.08465;69.41445;0.0315;1.176;0.0147;2.15355;0.0126;0.0588;0.00315;0.9261;3.19
FDCM0380;106.6;116.25;IC;44.07585;39.0873;0.0441;0.2919;0.0105;1.8669;0.0021;0.0462;0.00315;0.54285;3.19
FDCM0380;116.25;125;IC;42.3423;41.93595;0.05985;0.25305;0.0126;1.73985;0.0021;0.0441;0.00315;0.45045;3.19
FDCM0380;125;133.7;IC;41.874;42.17115;0.03465;0.21315;0.01575;1.8921;0.0021;0.04305;0.00315;0.6006;3.19
FDCM0380;133.7;144.75;IF;43.49625;39.3729;0.0462;1.0122;0.0042;1.6506;0.02205;0.05985;0.00315;1.08885;2.47
FDCM0380;144.75;156.2;IC;44.89275;38.34915;0.04515;0.44835;0.0021;1.5225;0.0021;0.04935;0.00315;1.15605;3.19
FDCM0382;0;2.45;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
FDCM0382;2.45;11.6;IF;49.93065;30.1749;0.07455;1.0143;0.0042;2.20605;0.0252;0.01785;0.0105;0.25935;2.47
FDCM0382;11.6;21.55;IF;51.31455;28.43295;0.0525;0.8631;0.0042;1.7577;0.0168;0.03465;0.0126;0.38115;2.47
FDCM0382;21.55;30.8;IF;50.11965;29.53755;0.07245;1.8186;0.00315;2.1084;0.03465;0.0273;0.0084;0.5565;2.47
FDCM0382;30.8;39.55;IF;46.1517;35.20545;0.0777;0.96495;0.0126;2.71425;0.0063;0.0147;0.00735;0.5061;2.47
FDCM0382;39.55;49.95;IF;46.6137;35.12145;0.05775;0.65835;0.00945;2.31315;0.0063;0.0147;0.00735;0.42945;2.47
FDCM0382;49.95;59.45;IF;46.47615;35.3682;0.05145;0.8925;0.0084;2.1147;0.0042;0.01575;0.0105;0.3507;2.47
FDCM0382;59.45;68.65;IF;49.6398;31.1115;0.0504;0.55545;0.0084;1.8165;0.00315;0.01575;0.00735;0.25725;2.47
FDCM0382;68.65;78.3;IF;52.86435;26.8233;0.0819;0.53445;0.01575;2.3436;0.00945;0.01785;0.01155;0.25095;2.47
FDCM0382;78.3;87.3;IF;49.88445;31.1682;0.0504;0.6573;0.0168;2.0853;0.0063;0.0168;0.00945;0.36645;2.47
FDCM0382;87.3;97.75;IC;49.98105;31.7205;0.04095;0.3507;0.01785;1.94565;0.00525;0.0168;0.0042;0.60795;3.19
FDCM0382;97.75;107.05;IC;47.4432;34.2153;0.0546;0.37275;0.0189;2.38665;0.0021;0.01575;0.00525;0.22785;3.19
FDCM0382;107.05;118.2;IC;44.88645;38.1885;0.042;0.6279;0.0168;2.53155;0.0021;0.01575;0.0063;0.43365;3.19
FDCM0382;118.2;129.45;IC;42.0882;41.53275;0.0567;0.34965;0.021;2.7258;0.0042;0.03885;0.00525;0.4515;3.19
FDCM0382;129.45;139.3;IF;44.53155;39.2406;0.07035;0.8253;0.00525;1.55085;0.02835;0.02415;0.01575;0.34545;2.47
FDCM0382;139.3;148.1;IF;45.17415;37.98585;0.04515;0.8022;0.0021;1.2579;0.01785;0.02835;0.01155;0.462;2.47
FDCM0382;148.1;157.75;IC;44.14095;38.41005;0.04095;0.8967;0.0084;1.8711;0.0105;0.0147;0.0063;0.4431;3.19
FDCM0382;157.75;168.1;IF;41.6976;43.3545;0.0357;0.5838;0.01155;1.4595;0.0042;0.0147;0.00735;0.31185;2.47
FDCM0382;168.1;175.95;IF;42.0273;42.6657;0.05145;0.59745;0.01575;1.7451;0.01785;0.0168;0.0063;0.35175;2.47
FDCM0382;175.95;186.95;IC;37.59315;49.85295;0.03045;0.4641;0.01365;1.5519;0.00735;0.0147;0.00525;0.3234;3.19
FDCM0382;186.95;194.35;IF;36.33;51.2463;0.0378;0.6405;0.0042;1.28205;0.00735;0.0147;0.0042;0.462;2.47
FDCM0382;194.35;203.3;IF;34.8201;51.5151;0.07455;0.7875;0.0252;2.919;0.01155;0.0294;0.0063;0.48615;2.47
FDCM0383;0;8.35;FL;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
FDCM0383;8.35;47.65;FL;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
FDCM0383;47.65;50.6;FL;51.1917;21.9996;0.0798;1.96245;0.00525;6.68535;0.18375;0.08505;0.0084;0.25515;-99
FDCM0383;50.6;71.55;FL;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
FDCM0383;71.55;79.5;FL;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
FDCM0383;79.5;110.3;FL;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
FDCM0383;110.3;111.8;FL;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
FDCM0383;111.8;115.25;FL;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
FDCM0383;115.25;131.25;FL;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
